text,label,source
"Hi there, congratulations! You are the winner of a refund. To claim your gift of £2,500, please provide your account number to process the amount. This deal is available today only.

Keywords: need help prize sum save

Support Desk,
Cameron Kim",1,phishing
I'm also came to room.,0,sms
ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.,1,sms
Great escape. I fancy the bridge but needs her lager. See you tomo ,0,sms
"Hi there, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: warning, alert, noreply, auto-generated, go to, visit

Account Services,
Taylor Brown",1,phishing
"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468",1,sms
"Hello, we detected a login attempt on your account. To restore access, please validate your information. Your account may be restricted until you reactivate it.

Keywords: suspend compromised

Sincerely,
Alex Khan",1,phishing
U wan 2 haf lunch i'm in da canteen now.,0,sms
"â¦ we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon """,0,sms_legacy
"Attention, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: update, spread, forward, confidential

Compliance Team,
Casey Singh",1,phishing
"Notice, final warning. Failure to respond will hold your account. Immediate action is required to avoid legal action. Your case will be referred to court if unresolved.

Keywords: consequences fine limit close

Compliance Team,
Avery Kim",1,phishing
"Notice, final warning. Failure to respond will block your account. Immediate action is required to avoid penalty. Your case will be referred to prosecution if unresolved.

Keywords: prison hold warrant consequences court

Account Services,
Casey Kim",1,phishing
"Attention, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: security software, support team, error, technical support

Compliance Team,
Alex Nguyen",1,phishing
No way I'm going back there!,0,sms
"Subject: Workshop recap

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Appreciate your feedback on this draft.

Best,
Cameron Khan",0,phishing
"Dear user, we detected unusual activity on your account. To restore access, please confirm your information. Your account may be restricted until you reactivate it.

Keywords: deactivated reactivate restricted login attempt

IT Desk,
Morgan Khan",1,phishing
He dint tell anything. He is angry on me that why you told to abi.,0,sms_legacy
"Subject: Project update

Please find the minutes from our last meeting. Action items are listed at the end of the note for convenience.

Let me know if the timing works for you.

Best,
Jordan Patel",0,phishing
I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?,0,sms_legacy
Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.,0,sms
"Dear customer, your profile has been suspended. Use the secure link to verify your username and restore access. Enter your username and password to continue.

Keywords: recover account backup codes activation code

Risk Operations,
Morgan Khan",1,phishing
"Notice, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: charity gala, unexpected situation, extend stay, replacement cards, stolen

Security Team,
Taylor Patel",1,phishing
"Attention, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: act now, expires soon, limited offer

Sincerely,
Cameron Garcia",1,phishing
I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.,0,sms
"Looks like you found something to do other than smoke, great job!",0,sms
"Dear customer, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: ends soon, urgent, while supplies last, today only, instantly, limited time

Support Desk,
Morgan Garcia",1,phishing
Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,1,sms_legacy
"Hello, final warning. Failure to respond will block your account. Immediate action is required to avoid penalty. Your case will be referred to prosecution if unresolved.

Keywords: block subpoena delete action required fine

Account Services,
Taylor Martinez",1,phishing
"Hi there, this is an expires midnight notice regarding your account. Your access will be limited within 24 hours. To avoid interruption, act now. This offer is last chance and ends soon. Follow the instructions now.

Keywords: final notice immediate

IT Desk,
Riley Nguyen",1,phishing
I liked your new house,0,sms
"Dear customer, your login has been suspended. Use the secure link to reset password and restore access. Enter your verification code to continue.

Keywords: two factor password recovery key log in passcode

IT Desk,
Avery Singh",1,phishing
"Notice, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: deadline, asap, while supplies last

Compliance Team,
Jamie Wong",1,phishing
How i noe... Did Ã¼ specify da domain as nusstu... Ã still in sch...,0,sms_legacy
"Dear customer, final warning. Failure to respond will restrict your account. Immediate action is required to avoid penalty. Your case will be referred to the judge if unresolved.

Keywords: judge violation freeze breach

Regards,
Sam Khan",1,phishing
Where u been hiding stranger?,0,sms
No..few hours before.went to hair cut .,0,sms
Ooooooh I forgot to tell u I can get on yoville on my phone,0,sms
"Hello, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: notification, spread, warning

IT Desk,
Avery Wong",1,phishing
